"County","DeathCount","Gender","Race_Ethnicity","LocationID","LatLong"
"Crane County",NA,"Female","American Indian and Alaskan Native",48103,"(31.43088, -102.511613)"
"Crockett County",NA,"Female","American Indian and Alaskan Native",48105,"(30.727957, -101.413014)"
"Crosby County",NA,"Female","American Indian and Alaskan Native",48107,"(33.612984, -101.303773)"
"Culberson County",NA,"Female","American Indian and Alaskan Native",48109,"(31.457503, -104.516424)"
"Dallam County",NA,"Female","American Indian and Alaskan Native",48111,"(36.272944, -102.596539)"
"Dallas County",102,"Female","American Indian and Alaskan Native",48113,"(32.773775, -96.773226)"
"Dawson County",NA,"Female","American Indian and Alaskan Native",48115,"(32.739263, -101.945821)"
"Deaf Smith County",NA,"Female","American Indian and Alaskan Native",48117,"(34.964992, -102.595958)"
"Delta County",NA,"Female","American Indian and Alaskan Native",48119,"(33.388888, -95.66343)"
"Denton County",112.4,"Female","American Indian and Alaskan Native",48121,"(33.209951, -97.11254)"
"DeWitt County",NA,"Female","American Indian and Alaskan Native",48123,"(29.085185, -97.361764)"
"Dickens County",NA,"Female","American Indian and Alaskan Native",48125,"(33.613871, -100.782481)"
"Dimmit County",NA,"Female","American Indian and Alaskan Native",48127,"(28.422438, -99.751303)"
"Donley County",NA,"Female","American Indian and Alaskan Native",48129,"(34.964522, -100.813885)"
"Duval County",NA,"Female","American Indian and Alaskan Native",48131,"(27.686159, -98.514196)"
"Eastland County",NA,"Female","American Indian and Alaskan Native",48133,"(32.332842, -98.832027)"
"Ector County",NA,"Female","American Indian and Alaskan Native",48135,"(31.869514, -102.545049)"
"Edwards County",NA,"Female","American Indian and Alaskan Native",48137,"(29.981162, -100.305712)"
"Ellis County",NA,"Female","American Indian and Alaskan Native",48139,"(32.359899, -96.79456)"
"El Paso County",NA,"Female","American Indian and Alaskan Native",48141,"(31.775248, -106.244989)"
"Erath County",NA,"Female","American Indian and Alaskan Native",48143,"(32.240439, -98.21503)"
"Falls County",NA,"Female","American Indian and Alaskan Native",48145,"(31.258898, -96.935139)"
"Fannin County",NA,"Female","American Indian and Alaskan Native",48147,"(33.596707, -96.101851)"
"Fayette County",NA,"Female","American Indian and Alaskan Native",48149,"(29.883069, -96.927656)"
"Fisher County",NA,"Female","American Indian and Alaskan Native",48151,"(32.740514, -100.404855)"
"Floyd County",NA,"Female","American Indian and Alaskan Native",48153,"(34.072796, -101.305009)"
"Foard County",NA,"Female","American Indian and Alaskan Native",48155,"(33.973911, -99.781641)"
"Fort Bend County",NA,"Female","American Indian and Alaskan Native",48157,"(29.53311, -95.773761)"
"Franklin County",NA,"Female","American Indian and Alaskan Native",48159,"(33.183302, -95.215584)"
"Freestone County",NA,"Female","American Indian and Alaskan Native",48161,"(31.711473, -96.149515)"
"Frio County",NA,"Female","American Indian and Alaskan Native",48163,"(28.865095, -99.110262)"
"Gaines County",NA,"Female","American Indian and Alaskan Native",48165,"(32.735901, -102.629158)"
"Galveston County",NA,"Female","American Indian and Alaskan Native",48167,"(29.406798, -94.955315)"
"Garza County",NA,"Female","American Indian and Alaskan Native",48169,"(33.172933, -101.302538)"
"Gillespie County",NA,"Female","American Indian and Alaskan Native",48171,"(30.324468, -98.949262)"
"Glasscock County",NA,"Female","American Indian and Alaskan Native",48173,"(31.871895, -101.521498)"
"Goliad County",NA,"Female","American Indian and Alaskan Native",48175,"(28.653769, -97.427707)"
"Gonzales County",NA,"Female","American Indian and Alaskan Native",48177,"(29.460268, -97.498962)"
"Gray County",NA,"Female","American Indian and Alaskan Native",48179,"(35.403598, -100.813885)"
"Grayson County",202.8,"Female","American Indian and Alaskan Native",48181,"(33.629885, -96.670432)"
"Gregg County",NA,"Female","American Indian and Alaskan Native",48183,"(32.47925, -94.816827)"
"Grimes County",NA,"Female","American Indian and Alaskan Native",48185,"(30.550013, -95.987077)"
"Guadalupe County",NA,"Female","American Indian and Alaskan Native",48187,"(29.586354, -97.955007)"
"Hale County",NA,"Female","American Indian and Alaskan Native",48189,"(34.07355, -101.824583)"
"Hall County",NA,"Female","American Indian and Alaskan Native",48191,"(34.530892, -100.682762)"
"Hamilton County",NA,"Female","American Indian and Alaskan Native",48193,"(31.709702, -98.105626)"
"Hansford County",NA,"Female","American Indian and Alaskan Native",48195,"(36.272685, -101.354268)"
"Hardeman County",NA,"Female","American Indian and Alaskan Native",48197,"(34.291164, -99.747749)"
"Hardin County",NA,"Female","American Indian and Alaskan Native",48199,"(30.332636, -94.390874)"
"Harrison County",NA,"Female","American Indian and Alaskan Native",48203,"(32.546804, -94.369614)"
"Hartley County",NA,"Female","American Indian and Alaskan Native",48205,"(35.839507, -102.595685)"
"Haskell County",NA,"Female","American Indian and Alaskan Native",48207,"(33.178429, -99.728483)"
"Hays County",NA,"Female","American Indian and Alaskan Native",48209,"(30.053491, -98.039671)"
"Hemphill County",NA,"Female","American Indian and Alaskan Native",48211,"(35.839372, -100.269797)"
"Henderson County",NA,"Female","American Indian and Alaskan Native",48213,"(32.217069, -95.849923)"
"Hidalgo County",NA,"Female","American Indian and Alaskan Native",48215,"(26.401894, -98.191207)"
"Hill County",NA,"Female","American Indian and Alaskan Native",48217,"(31.999269, -97.132724)"
"Hockley County",NA,"Female","American Indian and Alaskan Native",48219,"(33.611216, -102.338)"
"Hood County",NA,"Female","American Indian and Alaskan Native",48221,"(32.432427, -97.829824)"
"Hopkins County",NA,"Female","American Indian and Alaskan Native",48223,"(33.153071, -95.561345)"
"Houston County",NA,"Female","American Indian and Alaskan Native",48225,"(31.324204, -95.42149)"
"Howard County",NA,"Female","American Indian and Alaskan Native",48227,"(32.30616, -101.435127)"
"Hudspeth County",NA,"Female","American Indian and Alaskan Native",48229,"(31.458315, -105.390813)"
"Hunt County",NA,"Female","American Indian and Alaskan Native",48231,"(33.127424, -96.078751)"
"Hutchinson County",NA,"Female","American Indian and Alaskan Native",48233,"(35.841282, -101.353978)"
"Irion County",NA,"Female","American Indian and Alaskan Native",48235,"(31.307685, -100.981592)"
"Jack County",NA,"Female","American Indian and Alaskan Native",48237,"(33.235266, -98.170181)"
"Jackson County",NA,"Female","American Indian and Alaskan Native",48239,"(28.947688, -96.577005)"
"Jasper County",NA,"Female","American Indian and Alaskan Native",48241,"(30.747838, -94.023567)"
"Jeff Davis County",NA,"Female","American Indian and Alaskan Native",48243,"(30.716808, -104.142495)"
"Jefferson County",NA,"Female","American Indian and Alaskan Native",48245,"(29.884669, -94.176312)"
"Jim Hogg County",NA,"Female","American Indian and Alaskan Native",48247,"(27.049069, -98.707777)"
"Jim Wells County",NA,"Female","American Indian and Alaskan Native",48249,"(27.731824, -98.095607)"
"Johnson County",NA,"Female","American Indian and Alaskan Native",48251,"(32.383983, -97.366658)"
"Jones County",NA,"Female","American Indian and Alaskan Native",48253,"(32.740283, -99.881124)"
"Karnes County",NA,"Female","American Indian and Alaskan Native",48255,"(28.907883, -97.861794)"
"Kaufman County",NA,"Female","American Indian and Alaskan Native",48257,"(32.605661, -96.286922)"
"Kendall County",NA,"Female","American Indian and Alaskan Native",48259,"(29.94735, -98.719345)"
"Kenedy County",NA,"Female","American Indian and Alaskan Native",48261,"(26.92722, -97.729018)"
"Kent County",NA,"Female","American Indian and Alaskan Native",48263,"(33.173248, -100.783289)"
"Kerr County",NA,"Female","American Indian and Alaskan Native",48265,"(30.067209, -99.352759)"
"Kimble County",NA,"Female","American Indian and Alaskan Native",48267,"(30.48811, -99.749908)"
"Texas",335.2,"Male","Hispanic",48,"(31.4906, -99.3517)"
"King County",NA,"Female","American Indian and Alaskan Native",48269,"(33.616046, -100.259276)"
"Kinney County",NA,"Female","American Indian and Alaskan Native",48271,"(29.348653, -100.420371)"
"Kleberg County",NA,"Female","American Indian and Alaskan Native",48273,"(27.43916, -97.733262)"
"Knox County",NA,"Female","American Indian and Alaskan Native",48275,"(33.60522, -99.74123)"
"Lamar County",297.7,"Female","American Indian and Alaskan Native",48277,"(33.671811, -95.56629)"
"Lamb County",NA,"Female","American Indian and Alaskan Native",48279,"(34.071557, -102.347073)"
"Lampasas County",NA,"Female","American Indian and Alaskan Native",48281,"(31.201367, -98.244976)"
"La Salle County",NA,"Female","American Indian and Alaskan Native",48283,"(28.343008, -99.100944)"
"Lavaca County",NA,"Female","American Indian and Alaskan Native",48285,"(29.386516, -96.935619)"
"Lee County",NA,"Female","American Indian and Alaskan Native",48287,"(30.318842, -96.972498)"
"Leon County",NA,"Female","American Indian and Alaskan Native",48289,"(31.302035, -95.994996)"
"Liberty County",NA,"Female","American Indian and Alaskan Native",48291,"(30.155052, -94.81795)"
"Limestone County",NA,"Female","American Indian and Alaskan Native",48293,"(31.55385, -96.581945)"
"Lipscomb County",NA,"Female","American Indian and Alaskan Native",48295,"(36.274267, -100.272783)"
"Live Oak County",NA,"Female","American Indian and Alaskan Native",48297,"(28.35048, -98.129854)"
"Llano County",NA,"Female","American Indian and Alaskan Native",48299,"(30.710191, -98.681978)"
"Loving County",NA,"Female","American Indian and Alaskan Native",48301,"(31.856645, -103.584539)"
"Lubbock County",NA,"Female","American Indian and Alaskan Native",48303,"(33.613697, -101.820878)"
"Lynn County",NA,"Female","American Indian and Alaskan Native",48305,"(33.172235, -101.817157)"
"McCulloch County",NA,"Female","American Indian and Alaskan Native",48307,"(31.200207, -99.34505)"
"McLennan County",NA,"Female","American Indian and Alaskan Native",48309,"(31.557737, -97.200857)"
"McMullen County",NA,"Female","American Indian and Alaskan Native",48311,"(28.349934, -98.573623)"
"Madison County",NA,"Female","American Indian and Alaskan Native",48313,"(30.973659, -95.926008)"
"Marion County",NA,"Female","American Indian and Alaskan Native",48315,"(32.799676, -94.36013)"
"Martin County",NA,"Female","American Indian and Alaskan Native",48317,"(32.306634, -101.952)"
"Mason County",NA,"Female","American Indian and Alaskan Native",48319,"(30.722288, -99.224221)"
"Matagorda County",NA,"Female","American Indian and Alaskan Native",48321,"(28.870504, -95.987045)"
"Maverick County",NA,"Female","American Indian and Alaskan Native",48323,"(28.741641, -100.315886)"
"Medina County",NA,"Female","American Indian and Alaskan Native",48325,"(29.357539, -99.11094)"
"Menard County",NA,"Female","American Indian and Alaskan Native",48327,"(30.893596, -99.820244)"
"Midland County",NA,"Female","American Indian and Alaskan Native",48329,"(31.870648, -102.032206)"
"Milam County",NA,"Female","American Indian and Alaskan Native",48331,"(30.796601, -96.980023)"
"Mills County",NA,"Female","American Indian and Alaskan Native",48333,"(31.50143, -98.592878)"
"Mitchell County",NA,"Female","American Indian and Alaskan Native",48335,"(32.306972, -100.919542)"
"Montague County",NA,"Female","American Indian and Alaskan Native",48337,"(33.677183, -97.721643)"
"Montgomery County",NA,"Female","American Indian and Alaskan Native",48339,"(30.305575, -95.50759)"
"Moore County",NA,"Female","American Indian and Alaskan Native",48341,"(35.840361, -101.892621)"
"Morris County",NA,"Female","American Indian and Alaskan Native",48343,"(33.124358, -94.735835)"
"Motley County",NA,"Female","American Indian and Alaskan Native",48345,"(34.077396, -100.784437)"
"Nacogdoches County",NA,"Female","American Indian and Alaskan Native",48347,"(31.619589, -94.617305)"
"Navarro County",NA,"Female","American Indian and Alaskan Native",48349,"(32.056032, -96.470082)"
"Texas",208.6,"Female","Hispanic",48,"(31.4906, -99.3517)"
"Newton County",NA,"Female","American Indian and Alaskan Native",48351,"(30.785381, -93.743083)"
"Nolan County",NA,"Female","American Indian and Alaskan Native",48353,"(32.303967, -100.410557)"
"Nueces County",NA,"Female","American Indian and Alaskan Native",48355,"(27.726025, -97.635938)"
"Ochiltree County",NA,"Female","American Indian and Alaskan Native",48357,"(36.272365, -100.815124)"
"Oldham County",NA,"Female","American Indian and Alaskan Native",48359,"(35.401172, -102.591559)"
"Orange County",NA,"Female","American Indian and Alaskan Native",48361,"(30.127906, -93.895247)"
"Palo Pinto County",NA,"Female","American Indian and Alaskan Native",48363,"(32.756222, -98.306908)"
"Panola County",NA,"Female","American Indian and Alaskan Native",48365,"(32.160728, -94.303631)"
"Parker County",NA,"Female","American Indian and Alaskan Native",48367,"(32.779165, -97.799359)"
"Parmer County",NA,"Female","American Indian and Alaskan Native",48369,"(34.528624, -102.773467)"
"Pecos County",NA,"Female","American Indian and Alaskan Native",48371,"(30.786084, -102.731631)"
"Polk County",NA,"Female","American Indian and Alaskan Native",48373,"(30.794672, -94.830263)"
"Potter County",NA,"Female","American Indian and Alaskan Native",48375,"(35.405302, -101.891389)"
"Presidio County",NA,"Female","American Indian and Alaskan Native",48377,"(30.000968, -104.235765)"
"Rains County",NA,"Female","American Indian and Alaskan Native",48379,"(32.873701, -95.786222)"
"Randall County",NA,"Female","American Indian and Alaskan Native",48381,"(34.965684, -101.897576)"
"Reagan County",NA,"Female","American Indian and Alaskan Native",48383,"(31.370691, -101.522099)"
"Real County",NA,"Female","American Indian and Alaskan Native",48385,"(29.838543, -99.830097)"
"Red River County",NA,"Female","American Indian and Alaskan Native",48387,"(33.627931, -95.045537)"
"Reeves County",NA,"Female","American Indian and Alaskan Native",48389,"(31.328736, -103.692762)"
"Refugio County",NA,"Female","American Indian and Alaskan Native",48391,"(28.32063, -97.160159)"
"Roberts County",NA,"Female","American Indian and Alaskan Native",48393,"(35.841866, -100.815135)"
"Robertson County",NA,"Female","American Indian and Alaskan Native",48395,"(31.034375, -96.513682)"
"Rockwall County",NA,"Female","American Indian and Alaskan Native",48397,"(32.905425, -96.406299)"
"Runnels County",NA,"Female","American Indian and Alaskan Native",48399,"(31.834649, -99.975376)"
"Rusk County",NA,"Female","American Indian and Alaskan Native",48401,"(32.110433, -94.765421)"
"Sabine County",NA,"Female","American Indian and Alaskan Native",48403,"(31.345641, -93.850026)"
"San Augustine County",NA,"Female","American Indian and Alaskan Native",48405,"(31.399034, -94.170321)"
"San Jacinto County",NA,"Female","American Indian and Alaskan Native",48407,"(30.583279, -95.168748)"
"San Patricio County",NA,"Female","American Indian and Alaskan Native",48409,"(28.003671, -97.511283)"
"San Saba County",NA,"Female","American Indian and Alaskan Native",48411,"(31.158407, -98.817279)"
"Schleicher County",NA,"Female","American Indian and Alaskan Native",48413,"(30.892459, -100.537075)"
"Scurry County",NA,"Female","American Indian and Alaskan Native",48415,"(32.73961, -100.917806)"
